"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 1110361"	"Specimen/Lot"	"Acanthogorgia armata Verrill, 1878"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History"	"2007"	"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"MMS Collections; Investigations of Chemosynthetic Communities on the Lower Continental Slope of the Gulf of Mexico; CHEMO III"	"1"	NA	"Dry"	"JII-271"	"Fisher, C. R."	2006-12-07	"ROV"	"North Atlantic Ocean"	"Gulf of Mexico"	NA	"United States"	NA	NA	NA	"Lease lot MC462"	28.4944	-88.8814	NA	"Chemo III Deep Slope Cruise ROV Jason II"	"Jason II ROV"	"JII"	NA	NA	973	NA	NA	NA	NA	NA	"Individual ID# : ID#3; Event Log # : 8940"	2046225	NA	NA	NA	NA	NA	NA	NA	"8/26/19 15:23"	"http://n2t.net/ark:/65665/3d9b1e546-55c1-4632-8b85-f6de2f37e61b"
"USNM 1234929"	"Specimen/Lot"	"Acanthogorgia armata Verrill, 1878"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"36023"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"United States"	NA	NA	NA	"Lydonia Canyon"	40.3792	-67.6558	NA	NA	"Eastward R/V"	"2B-79"	NA	NA	613	NA	NA	NA	NA	NA	NA	336331	NA	NA	NA	NA	NA	NA	NA	"2/21/18 18:41"	"http://n2t.net/ark:/65665/3879cdb07-9b1f-427a-ad7e-54462254f18e"
"USNM 10515"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Deichmann, Elizabeth"	NA	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"2415"	"United States Fish Commission"	2004-01-18	"Trawl - Large Beam"	"North Atlantic Ocean"	NA	NA	"United States"	"Florida"	NA	NA	"off NE coast"	30.7333	-79.4333	NA	NA	"Albatross R/V"	NA	NA	NA	805	NA	NA	NA	"USFC/A2415"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"12/19/18 19:45"	"http://n2t.net/ark:/65665/3f2eda0ad-08fe-49cc-95ac-3ed1f1a22b9c"
"USNM 49427"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	"2655"	"United States Fish Commission"	2005-02-18	"Trawl - Large Beam"	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Little Bahama Bank, Grand Cay, North of"	27.3667	-78.125	NA	NA	"Albatross R/V"	NA	NA	NA	618	NA	NA	NA	"USFC/A2655"	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	"1/6/19 21:28"	"http://n2t.net/ark:/65665/3c3bfcded-38db-44b9-8d6f-802cddbcbd15"
"USNM 49507"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"9"	"Nutting, C. C."	NA	"Dredge"	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Barbados"	NA	NA	NA	"Pelican Island, 1/2 mile north of sta.8"	13.17	-59.53	NA	"University of Iowa Barbados - Antigua Expedition"	"Sloop Resolute"	NA	NA	"Rocky bottom, tangles"	183	NA	NA	NA	NA	NA	NA	131487	NA	NA	NA	NA	NA	NA	NA	"6/19/17 19:10"	"http://n2t.net/ark:/65665/383264c4a-fc5c-44da-99e9-6ef155a5b57a"
"USNM 51266"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"453"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"United States"	"Florida"	NA	NA	"Blake Plateau, East Of St. Augustine"	29.63	-78.43	NA	NA	"Silver Bay R/V"	NA	NA	NA	878	NA	NA	NA	NA	NA	NA	220144	NA	NA	NA	NA	NA	NA	NA	"4/25/19 20:02"	"http://n2t.net/ark:/65665/354b296ff-1c11-496d-822f-97804558e502"
"USNM 55517"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"261"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"Bahamas"	NA	NA	NA	"Little Bahama Bank, Off NW Corner"	27.3333	-79.3667	NA	NA	"Gerda R/V"	"6404"	NA	NA	512	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/34f942b58-9998-43e8-b438-5f40ca9c4713"
"USNM 55525"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"1036"	NA	NA	NA	"North Atlantic Ocean"	NA	NA	"United States"	"Florida"	NA	NA	"Straits Of Florida, SE Of Sombrero Key"	24.375	-80.8833	NA	NA	"Gerda R/V"	"6905"	NA	NA	238	NA	NA	NA	NA	NA	NA	295887	NA	NA	NA	NA	NA	NA	NA	"7/27/18 6:03"	"http://n2t.net/ark:/65665/3d870a02f-a74a-41a7-9b64-0c39be6b0b55"
"USNM 77147"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"7-Sep-65"	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	NA	"Lewis, J. B."	NA	NA	"North Atlantic Ocean"	"Caribbean Sea"	NA	"Barbados"	NA	NA	NA	"Off west Coast"	13.17	-59.53	NA	NA	NA	NA	NA	NA	400	NA	NA	NA	NA	NA	NA	237653	NA	NA	NA	NA	NA	NA	NA	"6/7/21 20:27"	"http://n2t.net/ark:/65665/3ce8304ac-9869-46ca-8fde-5d351f714605"
"USNM 89122"	"Specimen/Lot"	"Acanthogorgia aspera Pourtales, 1867"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Wheaton, J."	"19-Jul-89"	"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"MMS Collections; Northern Gulf of Mexico Continental Slope Study; NGOMCS"	"2"	NA	"Alcohol (Ethanol)"	"WC-6"	"LGL Ecological Research Associates For BLM/ MMS"	NA	"Trawl"	"North Atlantic Ocean"	"Gulf of Mexico"	NA	"United States"	"Louisiana"	NA	NA	"off Louisiana"	27.7122	-91.5486	NA	"NGOMCS"	"Citation R/V"	"V"	NA	NA	543	NA	NA	NA	"MMS-NGOMCS/5506"	NA	NA	363247	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:11"	"http://n2t.net/ark:/65665/31c762018-8d36-407e-aa88-43e97b7ecd42"
"USNM 43153"	"Specimen/Lot"	"Acanthogorgia ceylonensis Thomson & Henderson, 1905"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Nutting, C. C."	NA	"Acanthogorgia ceylonensis Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"289"	NA	NA	NA	"South Pacific Ocean"	NA	NA	"Indonesia"	"Lesser Sunda Islands"	NA	NA	"Timor Island, Uato Lari, South Of"	-9.055	126.408	NA	"Siboga Expedition"	"Siboga R/V"	NA	NA	"Sand, mud and shells"	112	NA	NA	NA	NA	NA	NA	131487	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/30833888e-5096-422a-a345-dd926b1201d3"
"USNM 1075339"	"Specimen/Lot"	"Acanthogorgia ceylonensis Thomson & Henderson, 1905"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"van Ofwegen, Leen P."	"9-Oct-85"	"Acanthogorgia ceylonensis Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"5"	NA	"Alcohol (Ethanol)"	"18"	NA	NA	NA	"Indian Ocean"	"Andaman Sea"	NA	"Thailand"	NA	NA	NA	"Phuket Island, West Of"	7.57	98	NA	"IIOE"	"Te Vega R/V"	"1"	NA	NA	77	NA	NA	NA	NA	NA	NA	260812	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/34e9469a2-6449-4994-a469-e6ef946530ba"
"USNM 1075914"	"Specimen/Lot"	"Acanthogorgia ceylonensis Thomson & Henderson, 1905"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"van Ofwegen, Leen P."	"2-Dec-85"	"Acanthogorgia ceylonensis Thomson & Henderson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	1	"Alcohol (Ethanol)"	"259A"	NA	NA	"trawl"	"Indian Ocean"	"Arabian Sea, Gulf of Oman"	NA	NA	NA	NA	NA	NA	26.58	56.42	NA	"IIOE - International Indian Ocean Expedition"	"Anton Bruun R/V"	"4B"	NA	NA	73	NA	NA	NA	NA	NA	NA	264511	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/363b5c53c-d481-4350-b6aa-6213d074c9d9"
"USNM 75144"	"Specimen/Lot"	"Acanthogorgia cf. laxa Wright & Studer, 1889"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia laxa Wright & Studer, 1889 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"2 ca."	NA	"Alcohol (Ethanol)"	"2-May"	"Hendler, G.; Smithsonian Oceanographic Sorting Center"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Pitt Islands"	-65.9083	-65.2917	NA	"USAP"	"Hero R/V"	"824"	NA	NA	270	NA	NA	NA	"USARP/HE/824/5-1/SOSC-H"	NA	NA	356847	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:36"	"http://n2t.net/ark:/65665/3fcb6245b-ebf6-4cac-8556-3a1b2e20eb30"
"USNM 44170"	"Specimen/Lot"	"Acanthogorgia dofleini spinosa Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Aurivillius, M."	NA	"Acanthogorgia dofleini spinosa Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	"Syntype"	"Chun. 1931. K. Svenska Vetensk. Akad. Handl. 9(4): 55, fig. 10, pl. 1, fig. 6."	"Schizotype"	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 Fragment(s)"	NA	"Alcohol (Ethanol)"	NA	"Bock, S."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Goto Islands, 5 Mile Off Pallas Rock"	32.25	128.2	NA	NA	NA	NA	NA	NA	160	NA	NA	NA	NA	NA	NA	181299	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:25"	"http://n2t.net/ark:/65665/3f27870b0-c199-452f-aa46-14b5c4560318"
"USNM 91915"	"Specimen/Lot"	"Acanthogorgia flabellum Hickson, 1905"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Nutting, C. C."	NA	"Acanthogorgia flabellum Hickson, 1905 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	"310"	NA	NA	NA	"South Pacific Ocean"	"Flores Sea"	NA	"Indonesia"	"Lesser Sunda Islands"	NA	NA	"Sumbawa Island, Sape Strait"	-8.5	119.125	NA	"Siboga Expedition"	"Siboga R/V"	NA	NA	NA	73	NA	NA	NA	NA	NA	NA	392622	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:28"	"http://n2t.net/ark:/65665/31b1837ef-b2eb-4f5d-8d66-4e98a61d8590"
"USNM 30051"	"Specimen/Lot"	"Acanthogorgia fusca Nutting, 1913"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Nutting, C. C."	NA	"Acanthogorgia fusca Nutting, 1913 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	"Holotype"	"Nutting. 1912. Proc. U.S. Natl. Mus. 43: 73, pl. 10, fig. 1,1a, pl. 19, fig. 5."	"Schizotype"	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 Fragment(s)"	NA	"Alcohol (Ethanol)"	"4935"	"United States Fish Commission"	NA	"Trawl - Agassiz beam, 9 ft"	"North Pacific Ocean"	NA	NA	"Japan"	"Kagoshima"	NA	NA	"Kyushu Island, Osumi Strait, Sata Misaki"	30.9556	130.586	NA	"Northwestern Pacific Expedition"	"Albatross R/V"	NA	NA	NA	188	NA	NA	"Has original artwork or illustration attached."	"USFC/A4935"	NA	NA	51381	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:24"	"http://n2t.net/ark:/65665/34106b13b-94b8-4b08-8fca-18b2e6befcb8"
"USNM 22556"	"Specimen/Lot"	"Acanthogorgia hawaiiensis Verrill"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Nutting, C. C."	NA	"Acanthogorgia hawaiiensis Verrill : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"4107"	"United States Fish Commission"	NA	"Trawl - Blake Beam, 10 ft"	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Kaiwi Channel, Between Molokai and Oahu Islands"	21.2708	-157.431	NA	"Hawaiian Explorations"	"Albatross R/V"	NA	NA	NA	649	NA	NA	NA	"USFC/A4107"	NA	NA	47082	NA	NA	NA	NA	NA	NA	NA	"5/8/19 17:42"	"http://n2t.net/ark:/65665/347a72d3d-3219-41ed-bd99-4bb846efae50"
"USNM 44171"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Aurivillius, M."	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	"Paratype"	"Chun. 1931. K. Svenska Vetensk. Akad. Handl. 9(4): 76-80, fig. 16:1, pl. 2, fig. 1."	"Schizotype"	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 Fragment(s)"	NA	"Alcohol (Ethanol)"	NA	"Bock, S."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Korea Strait, Okino Shima, Kiu-Shiu"	34.33	130.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181299	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:25"	"http://n2t.net/ark:/65665/336705058-b393-417c-9049-1c7e61dd0d62"
"USNM 54552"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"3"	NA	"Alcohol (Ethanol)"	"HAUL 2"	"Grigg, R."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Makapuu Point"	21.3129	-157.536	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"XIV"	NA	NA	454	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/26/20 21:12"	"http://n2t.net/ark:/65665/39d9fb305-30a4-46a5-94a4-07fdb8ac8536"
"USNM 54564"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"3"	NA	"Alcohol (Ethanol); DRY"	"Haul 2"	"Grigg, R."	NA	"Net - Tangle"	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Kaiwi Channel, Makapuu"	21.2883	-157.544	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"III"	NA	NA	465	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/23/20 16:38"	"http://n2t.net/ark:/65665/379241413-3155-42c1-9958-ced1308bebbe"
"USNM 54565"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"HAUL 1"	"Grigg, R."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Makapuu Point"	21.3075	-157.543	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"III"	NA	NA	665	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/23/20 17:14"	"http://n2t.net/ark:/65665/318c3c65c-9361-4f7e-8031-a8cc00674192"
"USNM 54569"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"3"	NA	"Alcohol (Ethanol); DRY"	"HAUL 1"	"Grigg, R."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Makapuu Point"	21.3075	-157.543	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"III"	NA	NA	665	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/23/20 17:05"	"http://n2t.net/ark:/65665/3b4b2a3be-9647-4fd8-815d-dbe3a85b0ba6"
"USNM 54570"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"4 ca."	NA	"Dry"	"Haul 2"	"Grigg, R."	NA	"Net - Tangle"	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Kaiwi Channel, Makapuu"	21.2883	-157.544	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"III"	NA	NA	465	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/23/20 16:38"	"http://n2t.net/ark:/65665/3f5f212c4-8b75-40de-8ff8-2e97c471c2cc"
"USNM 54571"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"HAUL 3"	"Grigg, R."	NA	"Net - Tangle"	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	"Kailua"	"Hawaii Island, Kailua-Kona"	19.806	-156.627	NA	"SANGO Expedition"	"Townsend Cromwell R/V"	"V"	NA	NA	381	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/23/20 17:35"	"http://n2t.net/ark:/65665/3aefdad14-3364-48bb-a2f1-e1ef5f49eebb"
"USNM 54572"	"Specimen/Lot"	"Acanthogorgia hedlundi Aurivillius, 1931"	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Acanthogorgia hedlundi Aurivillius, 1931 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"5 ca."	NA	"Dry"	"HAUL 1"	"Grigg, R."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Makapuu Point"	21.315	-157.558	NA	"Sango Expedition"	"Townsend Cromwell R/V"	"X"	NA	NA	463	NA	NA	NA	NA	NA	NA	323385	NA	NA	NA	NA	NA	NA	NA	"7/28/20 17:58"	"http://n2t.net/ark:/65665/318f356f0-0bdc-40c5-ae49-05d9144d7d89"
