Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),GenBank Numbers,Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 17238,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),364,"Wilson, J. I.",1879,,North Atlantic Ocean,,,Canada,Nova Scotia,,,"Banquereau Bank, Eastern End",44.5,-57.13,,Gloucester Fisheries,Schooner Polar Wave,,,,366,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3e244989a-15a0-438b-94f6-77aa1eae729e
USNM 17239,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),791,"Crew, C.",4 Aug 1880,,North Atlantic Ocean,,,Canada,Newfoundland,,,"St. Peter's Bank, South Of",44.83,-56.27,,,Schooner Isaac A. Chapman,,,,380,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3c972d230-a65a-4243-9d36-fe9feb3d413a
USNM 17240,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),866,"Hodgdon, R. F.",30 Sep 1880,,North Atlantic Ocean,,,Canada,Nova Scotia,,,Banquereau Bank,,,,Gloucester Fisheries,Schooner Bessie W. Somes,,,,,,,,,,,0,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/3bc393c20-204d-483d-8cc6-18a29ccf05c2
USNM 17241,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),309,"Bartlett, J. R.",30 Jun 1880,,North Atlantic Ocean,,,United States,Massachusetts,,,"Georges Bank, off NE end of",40.1944,-68.3667,,U.S. Coast Survey,Blake R/V,,,,to 556,,,,USFC/FCBK309,,,0,,,,,,,,5/17/17 21:02,http://n2t.net/ark:/65665/38b29eca8-d93a-4202-b64e-600efa590b72
USNM 21838,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),838,"Morrisey, J. D.",14 Sep 1880,,North Atlantic Ocean,,,Canada,Newfoundland,,,"Grand Banks, Western Edge",,,,,Schooner Plymouth Rock,,,,,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/344591776-903e-4019-b2a9-c23da5d74055
USNM 21841,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),1124,,26 Aug 1882,Trawl,North Atlantic Ocean,,,United States,Massachusetts,,,"Georges Bank, SW Edge",40.02,-68.9,,,Fish Hawk R/V,,,,1170,,,,,,,0,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/34cab14a9-3280-4784-a97b-ba4c75bbb426
USNM 30191,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),1124,,26 Aug 1882,Trawl,North Atlantic Ocean,,,United States,Massachusetts,,,"Georges Bank, SW Edge",40.02,-68.9,,,Fish Hawk R/V,,,,1170,,,,,,,0,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/35cd4e279-b1e3-4214-829a-fc37f5e548be
USNM 30197,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),837,"Markerson, K.",14 Sep 1880,,North Atlantic Ocean,,,Canada,Newfoundland,,,"Grand Banks, SW Edge",,,,,Schooner Plymouth Rock,,,,366,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/304df702f-ed84-4bd1-a2b4-a0d28acda18f
USNM 30215,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),804,"Morrisey, J. D.",16 Aug 1880,,North Atlantic Ocean,,,Canada,Newfoundland,,,"Grand Banks, Western Edge",,,,,Schooner Plymouth Rock,,,,,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/32d50f784-3aa2-4e02-82b5-8896d84ec9ea
USNM 30271,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),2229,United States Fish Commission,11 Sep 1884,Trawl - Large Beam,North Atlantic Ocean,,,United States,Virginia,,,,37.6444,-73.275,,,Albatross R/V,,,,2602,,,,USFC/A2229,,,0,,,,,,,,11/10/14 21:16,http://n2t.net/ark:/65665/3483a53a7-3924-43a2-8937-14aeda36d958
USNM 33582,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,3 Fragment(s),,Dry,808,"O'Brien, D.",16 Aug 1880,,North Atlantic Ocean,,,Canada,Newfoundland,,,"Grand Banks, Edge Of",,,,,Schooner Guy Cunningham,,,,311 to 549,,,,,,,0,,,,,,,,1/26/17 20:25,http://n2t.net/ark:/65665/31a7ac210-91e2-4cc0-8c0d-bd3e4532fc0e
USNM 33583,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,Holotype,Verrill. 1878. Am. J. Sci. 16: 376.,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,,"Goodwin, T.",1877,,North Atlantic Ocean,,,Canada,Nova Scotia,,,Off Western Banks,,,,,Elisha Crowell R/V,,,,549,,,,,,,,,,,,,,,1/14/13 18:07,http://n2t.net/ark:/65665/3e0342eb3-3c8f-4009-9964-94c4189d9302
USNM 42588,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Hargitt, C.",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),,"Hargitt, C.",,,,,,,,,,,,,,,,,,,,,,,,,,97540,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/35df7003d-9510-4f17-838d-309d41cc0dd2
USNM 4267,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,233,"Allen, G. K.",1879,,North Atlantic Ocean,,,Canada,Nova Scotia,,,Sable Island,,,,Gloucester Fisheries,Schooner H.M. Perkins,,,,549 to 731,,,,,,,0,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/3a1fdd359-391b-4eb4-82a6-68a2e9ef63b1
USNM 4559,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,436,"Hamlin, P.",1879,,North Atlantic Ocean,,,Canada,Nova Scotia,,,"Banquereau Bank, South Of",44,-58.5,,,Schooner Andrew Leighton,,,,292,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3082a0c04-40db-4a07-b51f-05bff898ae48
USNM 4560,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,436,"Hamlin, P.",1879,,North Atlantic Ocean,,,Canada,Nova Scotia,,,"Banquereau Bank, South Of",44,-58.5,,,Schooner Andrew Leighton,,,,292,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/38bd0b423-e9c8-42e8-8c24-91363df44c3a
USNM 4908,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),763,"Murphy, D. C.",7 Jul 1880,,North Atlantic Ocean,,,Canada,Nova Scotia,,,"Banquereau Bank, Eastern End",,,,Gloucester Fisheries,Schooner Alice M. Williams,,,,,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3ebbfc885-d07e-4e9a-8a54-c2b042671f01
USNM 4909,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,3,,Alcohol (Ethanol),470,"Wheeler, F.",1879,,North Atlantic Ocean,,,Canada,Nova Scotia,,,Banquereau Bank,,,,,Schooner Orient,,,,457,,,,,,,0,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/31ab6cc01-571f-4f3c-907c-d19c17d2285d
USNM 49512,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),2046,United States Fish Commission,31 Jul 1883,Trawl - Beam,North Atlantic Ocean,,,United States,Massachusetts,,,"Nantucket Shoals, SE of",40.0469,-68.8167,,,Albatross R/V,,,,744,,,,USFC/A2046,,,0,,,,,,,,10/27/14 18:27,http://n2t.net/ark:/65665/3c3bedb48-34a6-4ba4-9670-919f4f53e1e8
USNM 49598,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 Fragment(s),,Alcohol (Ethanol),863,,3 Sep 1880,Dredge - Rake,North Atlantic Ocean,,,United States,Massachusetts,,,"Vineyard Sound, Off Cuttyhunk Light",,,,,Fish Hawk R/V,,,,33,,,,,,,0,,,,,,,,1/26/17 20:26,http://n2t.net/ark:/65665/39cc634a9-83be-4d5f-bc7d-ea948543c9c8
USNM 52322,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Dry,133,"Goodwin, T.",1877,,North Atlantic Ocean,,,Canada,Nova Scotia,,,Western Bank,,,,,Schooner Elisha Crowell,,,,548.6,,,,USFC/GL133,,,17322,,,,,,,,7/18/13 19:07,http://n2t.net/ark:/65665/369e452a2-d131-4bcf-896d-54c813ba11b9
USNM 55837,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,4,,Alcohol (Ethanol),101,,20-Sep-75,,North Atlantic Ocean,,,United States,Virginia,,,"Norfolk Canyon, Off Virginia Beach",34.0233,-74.57,,USNOO,Gilliss R/V,75-08,,,620 to 750,,,,,,,318454,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/38a994747-efb5-4a3c-9ad9-2f3947d3e13e
USNM 55838,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2 ca.,,Alcohol (Ethanol),27,,12-Sep-75,,North Atlantic Ocean,,,United States,Virginia,,,"Norfolk Canyon, Off Virginia Beach",37.165,-74.4133,,USNOO,Gilliss R/V,75-08,,,1245 to 1380,,,,,,,318454,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/38d995b2d-005f-44fa-8349-d03026718a81
USNM 5600,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol); SEM Stub,1124,,26 Aug 1882,Trawl,North Atlantic Ocean,,,United States,Massachusetts,,,"Georges Bank, SW Edge",40.02,-68.9,,,Fish Hawk R/V,,,,1170,,,,,,,0,,,,,,,,1/22/14 21:06,http://n2t.net/ark:/65665/35b7d7339-40a6-4792-a30f-162053349b92
USNM 56611,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),133,"Goodwin, T.",1877,,North Atlantic Ocean,,,Canada,Nova Scotia,,,Western Bank,,,,,Schooner Elisha Crowell,,,,548.6,,,,USFC/GL133,,,17322,,,,,,,,7/18/13 19:07,http://n2t.net/ark:/65665/3f7edcf70-f8f3-4dcd-8fd8-4cabdbb11577
USNM 5697,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),808,"O'Brien, D.",16 Aug 1880,,North Atlantic Ocean,,,Canada,Newfoundland,,,"Grand Banks, Edge Of",,,,,Schooner Guy Cunningham,,,,311 to 549,,,,,,,0,,,,,,,,1/14/13 18:10,http://n2t.net/ark:/65665/3eb246eb4-11eb-43ac-879a-7e27fb3eb9f1
USNM 76799,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",Jun-86,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1 ca.,,Alcohol (Ethanol),NOT RECORDED,"Grifing, C.",,,North Atlantic Ocean,,,Canada,Nova Scotia,,,"Banquereau Bank, NE Part",,,,,Schooner Virginia Dart,,,,247,,,,,,,0,,,,,,,,10/17/14 21:30,http://n2t.net/ark:/65665/367f8a3d2-1785-4473-b663-4473fc5c58d5
USNM 80930,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",Dec-87,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),35985,,16-May-79,,North Atlantic Ocean,,,United States,,,,"Georges Bank, Lydonia Canyon",40.2033,-68.1367,,,Eastward R/V,2B-79,,,755 to 930,,,,,,,336331,,,,,,,,10/20/14 12:25,http://n2t.net/ark:/65665/3773afd3f-4312-4353-85f5-367f7f5b9647
USNM 86009,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,USAP project,1 ca.,,Alcohol (Ethanol),10,University of Southern California,19-Mar-62,Trawl - Blake,North Atlantic Ocean,,,Canada,Nova Scotia,,,"Sable Island, off Banquereau",44.525,-56.875,,USAP,Eltanin R/V,2,,,403,,,,USARP/EL/2/10/USC,,,0,,,,,,,,2/8/16 18:47,http://n2t.net/ark:/65665/368dcf8bf-34ed-4346-8e72-ce452fdca1fd
USNM 9100,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Verrill, Addison E., Peabody Museum, Yale",,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),2046,United States Fish Commission,31 Jul 1883,Trawl - Beam,North Atlantic Ocean,,,United States,Massachusetts,,,"Nantucket Shoals, SE of",40.0469,-68.8167,,,Albatross R/V,,,,744,,,,USFC/A2046,,,0,,,,,,,,10/27/14 18:27,http://n2t.net/ark:/65665/3aa021d26-7e85-428a-93a3-a3bb4acf7917
USNM 1110361,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2007,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,MMS Collections; Investigations of Chemosynthetic Communities on the Lower Continental Slope of the Gulf of Mexico; CHEMO III,1,,Dry,JII-271,"Fisher, C. R.",12 Jun 2007 (9:25),ROV,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Lease lot MC462,28.4944,-88.8814,,Chemo III Deep Slope Cruise ROV Jason II,Jason II ROV,JII,,,to 973,,,,,,Individual ID# : ID#3; Event Log # : 8940,2046225,,,,,,,,8/25/15 15:23,http://n2t.net/ark:/65665/3d9b1e546-55c1-4632-8b85-f6de2f37e61b
USNM 1234929,Specimen/Lot,"Acanthogorgia armata Verrill, 1878",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,,,"Acanthogorgia armata Verrill, 1878 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),36023,,25-May-79,,North Atlantic Ocean,,,United States,,,,Lydonia Canyon,40.3792,-67.6558,,,Eastward R/V,2B-79,,,430 to 613,,,,,,,336331,,,,,,,,2/20/14 18:41,http://n2t.net/ark:/65665/3879cdb07-9b1f-427a-ad7e-54462254f18e
USNM 10515,Specimen/Lot,"Acanthogorgia aspera Pourtales, 1867",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Deichmann, Elizabeth",,"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),2415,United States Fish Commission,1 Apr 1885,Trawl - Large Beam,North Atlantic Ocean,,,United States,Florida,,,off NE coast,30.7333,-79.4333,,,Albatross R/V,,,,805,,,,USFC/A2415,,,0,,,,,,,,12/18/14 19:45,http://n2t.net/ark:/65665/3f2eda0ad-08fe-49cc-95ac-3ed1f1a22b9c
USNM 42145,Specimen/Lot,"Acanthogorgia aspera Pourtales, 1867",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Hargitt, C.",,"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,1,,Alcohol (Ethanol),6070,,21 Jan 1899,,North Atlantic Ocean,Caribbean Sea,,Puerto Rico,,,,Mayaguez Harbor,,,,Puerto Rico Expedition,Fish Hawk R/V,,,,411,,,,,,,0,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/35aa221be-df9d-4b10-bebf-7afbd5acb4b5
USNM 42600,Specimen/Lot,"Acanthogorgia aspera Pourtales, 1867",Acanthogorgiidae,Cnidaria,Anthozoa,Gorgonacea,"Hargitt, C.",,"Acanthogorgia aspera Pourtales, 1867 : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae",Octocorals,,2,,Alcohol (Ethanol),,"Hargitt, C.",,,,,,,,,,,,,,,,,,,,,,,,,,97540,,,,,,,,1/14/13 18:11,http://n2t.net/ark:/65665/3761a664c-5341-405c-a0b3-2b2ed2683cf8
